1.000000000000000021e-03, 1.000000000000000000e+02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684460052377421846e+01
1.000000000000000021e-02, 9.999999999999999547e-07, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000082e-05, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000048e-04, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000021e-03, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000021e-02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000056e-01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000021e-02, 1.000000000000000000e+02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.684128429550465000e+01
1.000000000000000056e-01, 9.999999999999999547e-07, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.669776330418178745e+01
1.000000000000000056e-01, 1.000000000000000082e-05, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.674504511967963083e+01
1.000000000000000056e-01, 1.000000000000000048e-04, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.756792450801477301e+01
1.000000000000000056e-01, 1.000000000000000021e-03, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 3.293271513598356393e+01
1.000000000000000056e-01, 1.000000000000000021e-02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.114541402691818917e+01
1.000000000000000056e-01, 1.000000000000000056e-01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.751506783067861051e+01
1.000000000000000056e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.751506783067861051e+01
1.000000000000000056e-01, 1.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.751506783067861051e+01
1.000000000000000056e-01, 1.000000000000000000e+02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.751506783067861051e+01
1.000000000000000000e+00, 9.999999999999999547e-07, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.187279151463216831e+00
1.000000000000000000e+00, 1.000000000000000082e-05, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.188858786094352693e+00
1.000000000000000000e+00, 1.000000000000000048e-04, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.185898644471438335e+00
1.000000000000000000e+00, 1.000000000000000021e-03, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.291315730623371572e+00
1.000000000000000000e+00, 1.000000000000000021e-02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.605884838596606023e+00
1.000000000000000000e+00, 1.000000000000000056e-01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 4.529726133690955692e+01
1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.444971848832451933e+01
1.000000000000000000e+00, 1.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.444971848832451933e+01
1.000000000000000000e+00, 1.000000000000000000e+02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.444971848832451933e+01
1.000000000000000000e+01, 9.999999999999999547e-07, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.340877161064885303e-05
1.000000000000000000e+01, 1.000000000000000082e-05, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.340293712785408757e-05
1.000000000000000000e+01, 1.000000000000000048e-04, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.333792458713716188e-05
1.000000000000000000e+01, 1.000000000000000021e-03, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 2.271181799449609599e-05
1.000000000000000000e+01, 1.000000000000000021e-02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.781031116765004435e-05
1.000000000000000000e+01, 1.000000000000000056e-01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 5.569733597635060428e-06
1.000000000000000000e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.761098844425601939e+01
1.000000000000000000e+01, 1.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 8.743465223475066495e+00
1.000000000000000000e+01, 1.000000000000000000e+02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 8.743465223475066495e+00
1.000000000000000000e+02, 9.999999999999999547e-07, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 9.588421880377588790e-06
1.000000000000000000e+02, 1.000000000000000082e-05, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 9.588228626651537983e-06
1.000000000000000000e+02, 1.000000000000000048e-04, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 9.587115900331224345e-06
1.000000000000000000e+02, 1.000000000000000021e-03, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 9.564156815931869644e-06
1.000000000000000000e+02, 1.000000000000000021e-02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 9.330132512155459373e-06
1.000000000000000000e+02, 1.000000000000000056e-01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 6.967067480629196773e-06
1.000000000000000000e+02, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 7.703650479890678936e-08
1.000000000000000000e+02, 1.000000000000000000e+01, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 3.172762871382510119e-01
1.000000000000000000e+02, 1.000000000000000000e+02, 0.000000000000000000e+00, 1.000000000000000056e-01, 2.000000000000000000e+00, 1.322752953167722723e+01
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
